,Sorah_name,Sorah_num,Ayah_num,Ayah_text
1537,هود,11,65,فعقروها فقال تمتعوا في داركم ثلاثه ايام ذلك وعد غير مكذوب
1538,هود,11,66,فلما جاء امرنا نجينا صالحا والذين امنوا معه برحمه منا ومن خزي يومئذ ان ربك هو القوي العزيز
1539,هود,11,67,واخذ الذين ظلموا الصيحه فاصبحوا في ديارهم جاثمين
1540,هود,11,68,كان لم يغنوا فيها الا ان ثمود كفروا ربهم الا بعدا لثمود
1541,هود,11,69,ولقد جاءت رسلنا ابراهيم بالبشرى قالوا سلاما قال سلام فما لبث ان جاء بعجل حنيذ
1542,هود,11,70,فلما راى ايديهم لا تصل اليه نكرهم واوجس منهم خيفه قالوا لا تخف انا ارسلنا الى قوم لوط
1543,هود,11,71,وامراته قائمه فضحكت فبشرناها باسحاق ومن وراء اسحاق يعقوب
1544,هود,11,72,قالت يا ويلتى االد وانا عجوز وهذا بعلي شيخا ان هذا لشيء عجيب
1545,هود,11,73,قالوا اتعجبين من امر الله رحمت الله وبركاته عليكم اهل البيت انه حميد مجيد
1546,هود,11,74,فلما ذهب عن ابراهيم الروع وجاءته البشرى يجادلنا في قوم لوط
1547,هود,11,75,ان ابراهيم لحليم اواه منيب
1548,هود,11,76,يا ابراهيم اعرض عن هذا انه قد جاء امر ربك وانهم اتيهم عذاب غير مردود
1549,هود,11,77,ولما جاءت رسلنا لوطا سيء بهم وضاق بهم ذرعا وقال هذا يوم عصيب
1550,هود,11,78,وجاءه قومه يهرعون اليه ومن قبل كانوا يعملون السيئات قال يا قوم هؤلاء بناتي هن اطهر لكم فاتقوا الله ولا تخزون في ضيفي اليس منكم رجل رشيد
1551,هود,11,79,قالوا لقد علمت ما لنا في بناتك من حق وانك لتعلم ما نريد
1552,هود,11,80,قال لو ان لي بكم قوه او اوي الى ركن شديد
1553,هود,11,81,قالوا يا لوط انا رسل ربك لن يصلوا اليك فاسر باهلك بقطع من الليل ولا يلتفت منكم احد الا امراتك انه مصيبها ما اصابهم ان موعدهم الصبح اليس الصبح بقريب
1554,هود,11,82,فلما جاء امرنا جعلنا عاليها سافلها وامطرنا عليها حجاره من سجيل منضود
1555,هود,11,83,مسومه عند ربك وما هي من الظالمين ببعيد
1556,هود,11,84,والى مدين اخاهم شعيبا قال يا قوم اعبدوا الله ما لكم من اله غيره ولا تنقصوا المكيال والميزان اني اراكم بخير واني اخاف عليكم عذاب يوم محيط
1557,هود,11,85,ويا قوم اوفوا المكيال والميزان بالقسط ولا تبخسوا الناس اشياءهم ولا تعثوا في الارض مفسدين
1558,هود,11,86,بقيت الله خير لكم ان كنتم مؤمنين وما انا عليكم بحفيظ
1559,هود,11,87,قالوا يا شعيب اصلاتك تامرك ان نترك ما يعبد اباؤنا او ان نفعل في اموالنا ما نشاء انك لانت الحليم الرشيد
1560,هود,11,88,قال يا قوم ارايتم ان كنت على بينه من ربي ورزقني منه رزقا حسنا وما اريد ان اخالفكم الى ما انهاكم عنه ان اريد الا الاصلاح ما استطعت وما توفيقي الا بالله عليه توكلت واليه انيب
1561,هود,11,89,ويا قوم لا يجرمنكم شقاقي ان يصيبكم مثل ما اصاب قوم نوح او قوم هود او قوم صالح وما قوم لوط منكم ببعيد
1562,هود,11,90,واستغفروا ربكم ثم توبوا اليه ان ربي رحيم ودود
1563,هود,11,91,قالوا يا شعيب ما نفقه كثيرا مما تقول وانا لنراك فينا ضعيفا ولولا رهطك لرجمناك وما انت علينا بعزيز
1564,هود,11,92,قال يا قوم ارهطي اعز عليكم من الله واتخذتموه وراءكم ظهريا ان ربي بما تعملون محيط
1565,هود,11,93,ويا قوم اعملوا على مكانتكم اني عامل سوف تعلمون من ياتيه عذاب يخزيه ومن هو كاذب وارتقبوا اني معكم رقيب
1566,هود,11,94,ولما جاء امرنا نجينا شعيبا والذين امنوا معه برحمه منا واخذت الذين ظلموا الصيحه فاصبحوا في ديارهم جاثمين
1567,هود,11,95,كان لم يغنوا فيها الا بعدا لمدين كما بعدت ثمود
1568,هود,11,96,ولقد ارسلنا موسى باياتنا وسلطان مبين
1569,هود,11,97,الى فرعون وملئه فاتبعوا امر فرعون وما امر فرعون برشيد
1570,هود,11,98,يقدم قومه يوم القيامه فاوردهم النار وبئس الورد المورود
1571,هود,11,99,واتبعوا في هذه لعنه ويوم القيامه بئس الرفد المرفود
1572,هود,11,100,ذلك من انباء القرى نقصه عليك منها قائم وحصيد
1573,هود,11,101,وما ظلمناهم ولكن ظلموا انفسهم فما اغنت عنهم الهتهم التي يدعون من دون الله من شيء لما جاء امر ربك وما زادوهم غير تتبيب
1574,هود,11,102,وكذلك اخذ ربك اذا اخذ القرى وهي ظالمه ان اخذه اليم شديد
1575,هود,11,103,ان في ذلك لايه لمن خاف عذاب الاخره ذلك يوم مجموع له الناس وذلك يوم مشهود
1576,هود,11,104,وما نؤخره الا لاجل معدود
1577,هود,11,105,يوم يات لا تكلم نفس الا باذنه فمنهم شقي وسعيد
1578,هود,11,106,فاما الذين شقوا ففي النار لهم فيها زفير وشهيق
1579,هود,11,107,خالدين فيها ما دامت السماوات والارض الا ما شاء ربك ان ربك فعال لما يريد
1580,هود,11,108,واما الذين سعدوا ففي الجنه خالدين فيها ما دامت السماوات والارض الا ما شاء ربك عطاء غير مجذوذ
1581,هود,11,109,فلا تك في مريه مما يعبد هؤلاء ما يعبدون الا كما يعبد اباؤهم من قبل وانا لموفوهم نصيبهم غير منقوص
1582,هود,11,110,ولقد اتينا موسى الكتاب فاختلف فيه ولولا كلمه سبقت من ربك لقضي بينهم وانهم لفي شك منه مريب
1583,هود,11,111,وان كلا لما ليوفينهم ربك اعمالهم انه بما يعملون خبير
1584,هود,11,112,فاستقم كما امرت ومن تاب معك ولا تطغوا انه بما تعملون بصير
1585,هود,11,113,ولا تركنوا الى الذين ظلموا فتمسكم النار وما لكم من دون الله من اولياء ثم لا تنصرون
1586,هود,11,114,واقم الصلاه طرفي النهار وزلفا من الليل ان الحسنات يذهبن السيئات ذلك ذكرى للذاكرين
1587,هود,11,115,واصبر فان الله لا يضيع اجر المحسنين
1588,هود,11,116,فلولا كان من القرون من قبلكم اولو بقيه ينهون عن الفساد في الارض الا قليلا ممن انجينا منهم واتبع الذين ظلموا ما اترفوا فيه وكانوا مجرمين
1589,هود,11,117,وما كان ربك ليهلك القرى بظلم واهلها مصلحون
1590,هود,11,118,ولو شاء ربك لجعل الناس امه واحده ولا يزالون مختلفين
1591,هود,11,119,الا من رحم ربك ولذلك خلقهم وتمت كلمه ربك لاملان جهنم من الجنه والناس اجمعين
1592,هود,11,120,وكلا نقص عليك من انباء الرسل ما نثبت به فؤادك وجاءك في هذه الحق وموعظه وذكرى للمؤمنين
